State,Year,Population,Property crime total,Burglary,Larceny-theft,Motor vehicle theft,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
Utah,1964,992000,24149,5233,16906,2010,2434.4,527.5,1704.2,202.6
Utah,1965,990000,27959,6008,19887,2064,2824.1,606.9,2008.8,208.5
Utah,1966,1008000,32421,6952,22806,2663,3216.4,689.7,2262.5,264.2
Utah,1967,1024000,32029,7020,22702,2307,3127.8,685.5,2217,225.3
Utah,1968,1034000,35836,7665,25532,2639,3465.8,741.3,2469.2,255.2
Utah,1969,1045000,40632,8867,28654,3111,3888.2,848.5,2742,297.7
Utah,1970,1059273,43048,9692,30006,3350,4063.9,915,2832.7,316.3
Utah,1971,1099000,47610,10053,33949,3608,4332.1,914.7,3089.1,328.3
Utah,1972,1126000,45301,10283,31891,3127,4023.2,913.2,2832.2,277.7
Utah,1973,1157000,46727,11446,31796,3485,4038.6,989.3,2748.1,301.2
Utah,1974,1173000,55549,13289,38391,3869,4735.6,1132.9,3272.9,329.8
Utah,1975,1206000,58863,14325,40673,3865,4880.8,1187.8,3372.6,320.5
Utah,1976,1228000,58418,13973,40548,3897,4757.2,1137.9,3302,317.3
Utah,1977,1268000,57195,14856,38098,4241,4510.6,1171.6,3004.6,334.5
Utah,1978,1307000,61522,15516,41642,4364,4707.1,1187.1,3186.1,333.9
Utah,1979,1367000,70918,16115,50216,4587,5187.9,1178.9,3673.4,335.6
Utah,1980,1458729,81357,19283,57354,4720,5577.3,1321.9,3931.8,323.6
Utah,1981,1516000,82643,19326,58855,4462,5451.4,1274.8,3882.3,294.3
Utah,1982,1554000,78451,17202,57341,3908,5048.3,1106.9,3689.9,251.5
Utah,1983,1619000,78715,16446,58453,3816,4862,1015.8,3610.4,235.7
Utah,1984,1652000,74703,14176,56782,3745,4522,858.1,3437.2,226.7
Utah,1985,1645000,83072,15511,63668,3893,5050,942.9,3870.4,236.7
Utah,1986,1665000,86774,15233,67825,3716,5211.7,914.9,4073.6,223.2
Utah,1987,1680000,90532,15975,71038,3519,5388.8,950.9,4228.5,209.5
Utah,1988,1691000,90223,14898,71677,3648,5335.5,881,4238.7,215.7
Utah,1989,1707000,92577,15311,73210,4056,5423.4,897,4288.8,237.6
Utah,1990,1722850,92620,15172,73352,4096,5376,880.6,4257.6,237.7
Utah,1991,1770000,94178,14872,75041,4265,5320.8,840.2,4239.6,241
Utah,1992,1813000,97322,16045,76964,4313,5368,885,4245.1,237.9
Utah,1993,1860000,91816,14708,72603,4505,4936.3,790.8,3903.4,242.2
Utah,1994,1908000,95332,15089,74554,5689,4996.4,790.8,3907.4,298.2
Utah,1995,1951000,112417,15623,89202,7592,5762,800.8,4572.1,389.1
Utah,1996,2000000,113079,16965,87542,8572,5654,848.3,4377.1,428.6
Utah,1997,2059000,116569,18335,89090,9144,5661.4,890.5,4326.9,444.1
Utah,1998,2100000,109025,17070,84255,7700,4768.1,694.9,3721.7,351.5
Utah,1999,2129836,100130,14592,78156,7382,4701.3,685.1,3669.6,346.6
Utah,2000,2233169,94247,14348,73438,6461,4220.3,642.5,3288.5,289.3
Utah,2001,2278712,90993,13804,70676,6513,3993.2,605.8,3101.6,285.8
Utah,2002,2318789,97641,15124,74795,7722,4210.9,652.2,3225.6,333
Utah,2003,2352119,100084,16961,75321,7802,4255.1,721.1,3202.3,331.7
Utah,2004,2420708,97762,15225,74889,7648,4038.6,628.9,3093.7,315.9
Utah,2005,2490334,95546,14971,72082,8493,3837,601.2,2894,341
Utah,2006,2550063,89572,14721,66480,8371,3512.5,577.3,2607,328.3
Utah,2007,2645330,93082,15594,68573,8915,3518.7,589.5,2592.2,337
Utah,2008,2736424,92373,14766,70299,7308,3375.7,539.6,2569,267.1
Utah,2009,2784572,91751,15258,69556,6937,3295,547.9,2497.9,249.1
Utah,2010,2775479,88316,15095,67242,5979,3182,543.9,2422.7,215.4
Utah,2011,2814347,84084,13170,64727,6187,2987.7,468,2299.9,219.8
Utah,2012,2854871,86284,13095,67157,6032,3022.3,458.7,2352.4,211.3
Utah,2013,2902787,88334,13727,67115,7492,3043.1,472.9,2312.1,258.1
Utah,2014,2942902,84711,11518,65895,7298,2878.5,391.4,2239.1,248
Vermont,1960,389881,3181,944,1898,339,815.9,242.1,486.8,86.9
Vermont,1961,395000,3147,1324,1489,334,796.7,335.2,377,84.6
Vermont,1962,390000,3944,1461,2133,350,1011.3,374.6,546.9,89.7
Vermont,1963,390000,4242,1614,2167,461,1087.7,413.8,555.6,118.2
Vermont,1964,409000,3438,1064,1968,406,840.6,260.1,481.2,99.3
Vermont,1965,397000,3803,1286,2128,389,957.9,323.9,536,98
Vermont,1966,405000,4444,1733,2238,473,1097.3,427.9,552.6,116.8
Vermont,1967,417000,5009,2156,2332,521,1201.2,517,559.2,124.9
Vermont,1968,422000,4960,2093,2505,362,1175.4,496,593.6,85.8
Vermont,1969,439000,6664,2632,3536,496,1518,599.5,805.5,113
Vermont,1970,444732,8108,3249,4308,551,1823.1,730.6,968.7,123.9
Vermont,1971,458000,9195,3325,5233,637,2007.6,726,1142.6,139.1
Vermont,1972,462000,9740,3411,5802,527,2108.2,738.3,1255.8,114.1
Vermont,1973,464000,11264,3719,6913,632,2427.6,801.5,1489.9,136.2
Vermont,1974,470000,13158,4791,7551,816,2799.6,1019.4,1606.6,173.6
Vermont,1975,471000,15948,5181,9948,819,3386,1100,2112.1,173.9
Vermont,1976,476000,14632,4868,8821,943,3073.9,1022.7,1853.2,198.1
Vermont,1977,483000,18424,6512,10631,1281,3814.5,1348.2,2201,265.2
Vermont,1978,487000,17728,6142,10543,1043,3640.2,1261.2,2164.9,214.2
Vermont,1979,493000,25217,7779,15776,1662,5115,1577.9,3200,337.1
Vermont,1980,511299,24592,7806,15278,1508,4809.7,1526.7,2988.1,294.9
Vermont,1981,515000,25404,8033,15860,1511,4932.8,1559.8,3079.6,293.4
Vermont,1982,516000,23555,6080,16160,1315,4564.9,1178.3,3131.8,254.8
Vermont,1983,525000,21001,5724,14296,981,4000.2,1090.3,2723,186.9
Vermont,1984,530000,20261,5387,14054,820,3822.8,1016.4,2651.7,154.7
Vermont,1985,535000,20011,5210,13924,877,3740.4,973.8,2602.6,163.9
Vermont,1986,541000,20708,5135,14593,980,3827.7,949.2,2697.4,181.1
Vermont,1987,548000,22658,6085,15485,1088,4134.7,1110.4,2825.7,198.5
Vermont,1988,556000,22786,6098,15591,1097,4098.2,1096.8,2804.1,197.3
Vermont,1989,567000,22429,5835,15466,1128,3955.7,1029.1,2727.7,198.9
Vermont,1990,562758,23713,6119,16424,1170,4213.7,1087.3,2918.5,207.9
Vermont,1991,567000,21764,5784,15161,819,3838.4,1020.1,2673.9,144.4
Vermont,1992,570000,18813,4706,13507,600,3300.5,825.6,2369.6,105.3
Vermont,1993,576000,22223,5036,16423,764,3858.2,874.3,2851.2,132.6
Vermont,1994,580000,18290,4274,13154,862,3153.4,736.9,2267.9,148.6
Vermont,1995,585000,19395,4451,14150,794,3315.4,760.9,2418.8,135.7
Vermont,1996,589000,16973,3964,12124,885,2881.7,673,2058.4,150.3
Vermont,1997,589000,15953,3611,11542,800,2708.5,613.1,1959.6,135.8
Vermont,1998,591000,17924,3966,13084,874,3032.8,671.1,2213.9,147.9
Vermont,1999,593740,16059,3537,11610,912,2704.7,595.7,1955.4,153.6
Vermont,2000,608827,17494,3501,13184,809,2873.4,575,2165.5,132.9
Vermont,2001,612978,16334,3150,12426,758,2664.7,513.9,2027.2,123.7
Vermont,2002,616408,14942,3489,10684,769,2424,566,1733.3,124.8
Vermont,2003,619343,13803,3017,10132,654,2228.7,487.1,1635.9,105.6
Vermont,2004,621233,14559,3435,10537,587,2343.6,552.9,1696.1,94.5
Vermont,2005,622387,14749,3185,10894,670,2370,511.7,1750,108
Vermont,2006,623908,14920,3443,10857,620,2391.4,551.8,1740.2,99.4
Vermont,2007,621254,14702,3200,10853,649,2366.5,515.1,1747,104.5
Vermont,2008,621270,15903,3515,11802,586,2559.8,565.8,1899.7,94.3
Vermont,2009,621760,15010,3471,11090,449,2414.1,558.3,1783.6,72.2
Vermont,2010,625909,14160,3348,10373,439,2262.3,534.9,1657.3,70.1
Vermont,2011,626592,15086,3838,10720,528,2407.6,612.5,1710.8,84.3
Vermont,2012,625953,15653,4179,11014,460,2500.7,667.6,1759.6,73.5
Vermont,2013,626855,13882,3352,10193,337,2214.5,534.7,1626.1,53.8
Vermont,2014,626562,9551,2034,7273,244,1524.4,324.6,1160.8,38.9
Virginia,1960,3966949,58282,15594,37660,5028,1469.2,393.1,949.3,126.7
Virginia,1961,4059000,64296,17201,41626,5469,1584,423.8,1025.5,134.7
Virginia,1962,4177000,65949,18034,42551,5364,1578.9,431.7,1018.7,128.4
Virginia,1963,4331000,72678,19536,47339,5803,1678.1,451.1,1093,134
Virginia,1964,4378000,85191,23553,54711,6927,1945.9,538,1249.7,158.2
Virginia,1965,4457000,87876,24454,55751,7671,1971.6,548.7,1250.9,172.1
Virginia,1966,4507000,94556,27968,57336,9252,2098,620.5,1272.2,205.3
Virginia,1967,4536000,108456,32709,64808,10939,2391,721.1,1428.7,241.2
Virginia,1968,4597000,119920,36153,71708,12059,2608.7,786.4,1559.9,262.3
Virginia,1969,4669000,128014,35496,78912,13606,2741.8,760.2,1690.1,291.4
Virginia,1970,4648494,156346,42514,99239,14593,3363.4,914.6,2134.9,313.9
Virginia,1971,4714000,155902,43376,97888,14638,3307.2,920.2,2076.5,310.5
Virginia,1972,4764000,144845,42729,88711,13405,3040.4,896.9,1862.1,281.4
Virginia,1973,4811000,155150,45106,96428,13616,3224.9,937.6,2004.3,283
Virginia,1974,4908000,188030,55997,118251,13782,3831.1,1140.9,2409.4,280.8
Virginia,1975,4967000,206904,57901,135634,13369,4165.6,1165.7,2730.7,269.2
Virginia,1976,5032000,196016,51279,133360,11377,3895.4,1019.1,2650.2,226.1
Virginia,1977,5135000,191743,50640,129464,11639,3734,986.2,2521.2,226.7
Virginia,1978,5148000,194934,51006,132140,11788,3786.6,990.8,2566.8,229
Virginia,1979,5197000,211014,56265,141923,12826,4060.3,1082.6,2730.9,246.8
Virginia,1980,5323412,229587,64020,153437,12130,4312.8,1202.6,2882.3,227.9
Virginia,1981,5426000,235984,63350,161678,10956,4349.1,1167.5,2979.7,201.9
Virginia,1982,5491000,216713,53457,153148,10108,3946.7,973.5,2789.1,184.1
Virginia,1983,5550000,203632,51055,142714,9863,3669,919.9,2571.4,177.7
Virginia,1984,5636000,196581,47436,138808,10337,3488,841.7,2462.9,183.4
Virginia,1985,5706000,198821,44797,142800,11224,3484.4,785.1,2502.6,196.7
Virginia,1986,5787000,205658,47021,145935,12702,3553.8,812.5,2521.8,219.5
Virginia,1987,5904000,216354,47642,153690,15022,3664.5,806.9,2603.2,254.4
Virginia,1988,5996000,232496,49069,165343,18084,3877.5,818.4,2757.6,301.6
Virginia,1989,6098000,237757,46156,172645,18956,3898.9,756.9,2831.2,310.9
Virginia,1990,6187358,253063,45236,187564,20263,4090,731.1,3031.4,327.5
Virginia,1991,6286000,266160,49224,195652,21284,4234.2,783.1,3112.5,338.6
Virginia,1992,6377000,250211,45217,185506,19488,3923.6,709.1,2909,305.6
Virginia,1993,6491000,242975,43338,181104,18533,3743.3,667.7,2790.1,285.5
Virginia,1994,6552000,241763,41855,181619,18289,3689.9,638.8,2772,279.1
Virginia,1995,6618000,240084,39388,181333,19363,3627.7,595.2,2740,292.6
Virginia,1996,6675000,242100,39255,184237,18608,3627,588.1,2760.1,278.8
Virginia,1997,6734000,237773,38475,180406,18892,3530.9,571.4,2679,280.5
Virginia,1998,6791000,226461,38094,170012,18355,3334.7,560.9,2503.5,270.3
Virginia,1999,6872912,210260,32411,159896,17953,3059.3,471.6,2326.5,261.2
Virginia,2000,7078515,194405,30434,146158,17813,2746.4,429.9,2064.8,251.6
Virginia,2001,7196750,207506,31604,157060,18842,2883.3,439.1,2182.4,261.8
Virginia,2002,7287829,207783,31757,157548,18478,2851.1,435.8,2161.8,253.5
Virginia,2003,7365284,200449,29105,153367,17977,2721.5,395.2,2082.3,244.1
Virginia,2004,7481332,200368,28759,154154,17455,2678.2,384.4,2060.5,233.3
Virginia,2005,7564327,200404,29829,154584,15991,2649,394.3,2044,211
Virginia,2006,7642884,190257,32166,143292,14799,2489.3,420.9,1874.8,193.6
Virginia,2007,7712091,191763,32028,145634,14101,2486.5,415.3,1888.4,182.8
Virginia,2008,7769089,196726,32188,151191,13347,2532.2,414.3,1946.1,171.8
Virginia,2009,7882590,194020,31956,150374,11690,2461.4,405.4,1907.7,148.3
Virginia,2010,8023953,187403,30804,145990,10609,2335.5,383.9,1819.4,132.2
Virginia,2011,8104384,182902,30656,142476,9770,2256.8,378.3,1758,120.6
Virginia,2012,8186628,178434,29651,139654,9129,2179.6,362.2,1705.9,111.5
Virginia,2013,8270345,171558,26717,136215,8626,2074.4,323,1647,104.3
Virginia,2014,8326289,160720,23122,129933,7665,1930.3,277.7,1560.5,92.1
Washington,1960,2853214,62072,13908,43657,4507,2175.5,487.5,1530.1,158
Washington,1961,2902000,63065,13694,44450,4921,2173.2,471.9,1531.7,169.6
Washington,1962,3006000,68238,14695,48212,5331,2270.1,488.9,1603.9,177.3
Washington,1963,3050000,71051,16134,49490,5427,2329.5,529,1622.6,177.9
Washington,1964,2984000,78676,17914,55011,5751,2636.6,600.3,1843.5,192.7
Washington,1965,2990000,78286,18271,54290,5725,2618.3,611.1,1815.7,191.5
Washington,1966,2980000,88684,19958,61563,7163,2976,669.7,2065.9,240.4
Washington,1967,3087000,110599,25859,76049,8691,3582.7,837.7,2463.5,281.5
Washington,1968,3276000,122922,33399,79790,9733,3752.2,1019.5,2435.6,297.1
Washington,1969,3402000,149468,44106,92411,12951,4393.5,1296.5,2716.4,380.7
Washington,1970,3409169,158858,49244,97279,12335,4659.7,1444.5,2853.5,361.8
Washington,1971,3449000,160359,48038,100447,11874,4649.4,1392.8,2912.4,344.3
Washington,1972,3443000,153305,47563,94336,11406,4452.7,1381.4,2739.9,331.3
Washington,1973,3429000,165225,52819,99522,12884,4818.5,1540.4,2902.4,375.7
Washington,1974,3476000,196839,61611,121132,14096,5662.8,1772.5,3484.8,405.5
Washington,1975,3544000,203783,61065,129060,13658,5750.1,1723.1,3641.6,385.4
Washington,1976,3612000,195244,59324,123324,12596,5405.4,1642.4,3414.3,348.7
Washington,1977,3658000,195807,58732,123894,13181,5352.8,1605.6,3386.9,360.3
Washington,1978,3774000,215506,66672,133931,14903,5710.3,1766.6,3548.8,394.9
Washington,1979,3926000,239285,70024,152204,17057,6094.9,1783.6,3876.8,434.5
Washington,1980,4113331,265338,76598,172468,16272,6450.7,1862.2,4192.9,395.6
Washington,1981,4212000,265135,79696,171994,13445,6294.8,1892.1,4083.4,319.2
Washington,1982,4245000,249429,71322,166188,11919,5875.8,1680.1,3914.9,280.8
Washington,1983,4300000,245357,70526,163953,10878,5706,1640.1,3812.9,253
Washington,1984,4349000,247687,74021,162905,10761,5695.3,1702,3745.8,247.4
Washington,1985,4409000,269099,79859,176501,12739,6103.4,1811.3,4003.2,288.9
Washington,1986,4463000,287535,83078,190420,14037,6442.6,1861.5,4266.6,314.5
Washington,1987,4538000,298491,86428,194131,17932,6577.6,1904.5,4277.9,395.2
Washington,1988,4619000,307008,85711,201301,19996,6646.6,1855.6,4358.1,432.9
Washington,1989,4761000,291472,73563,196122,21787,6122.1,1545.1,4119.3,457.6
Washington,1990,4866692,278440,61460,195221,21759,5721.3,1262.9,4011.4,447.1
Washington,1991,5018000,290115,61996,205814,22305,5781.5,1235.5,4101.5,444.5
Washington,1992,5136000,289581,57612,207755,24214,5638.3,1121.7,4045.1,471.5
Washington,1993,5255000,285753,56083,205701,23969,5437.7,1067.2,3914.4,456.1
Washington,1994,5343000,294734,55793,212198,26743,5516.3,1044.2,3971.5,500.5
Washington,1995,5431000,314213,59265,224861,30087,5785.5,1091.2,4140.3,554
Washington,1996,5533000,303111,58512,215706,28893,5478.2,1057.5,3898.5,522.2
Washington,1997,5610000,307742,62064,213823,31855,5485.6,1106.3,3811.5,567.8
Washington,1998,5689000,309419,60446,213773,35200,5438.9,1062.5,3757.7,618.7
Washington,1999,5756361,280793,54652,192334,33807,4878,949.4,3341.2,587.3
Washington,2000,5894121,279144,53476,190650,35018,4736,907.3,3234.6,594.1
Washington,2001,5993390,287234,53024,195133,39077,4792.5,884.7,3255.8,652
Washington,2002,6067060,288967,54948,193526,40493,4762.9,905.7,3189.8,667.4
Washington,2003,6131298,291542,58271,192653,40618,4755,950.4,3142.1,662.5
Washington,2004,6207046,300837,60632,196972,43233,4846.7,976.8,3173.4,696.5
Washington,2005,6291899,307661,60343,198031,49287,4890,959.1,3147,783
Washington,2006,6395798,288456,58843,183179,46434,4510.1,920,2864.1,726
Washington,2007,6468424,261776,52874,170782,38120,4047,817.4,2640.2,589.3
Washington,2008,6549224,249283,53136,167013,29134,3806.3,811.3,2550.1,444.8
Washington,2009,6664195,245215,53047,168421,23747,3679.6,796,2527.3,356.3
Washington,2010,6742950,249426,55192,168490,25744,3699.1,818.5,2498.8,381.8
Washington,2011,6823267,244209,56561,162828,24820,3579.1,828.9,2386.4,363.8
Washington,2012,6895318,254377,61376,166338,26663,3689.1,890.1,2412.3,386.7
Washington,2013,6973742,259139,58487,172227,28425,3715.9,838.7,2469.6,407.6
Washington,2014,7061530,261706,55290,175769,30647,3706.1,783,2489.1,434
West Virginia,1960,1860421,12208,4358,6558,1292,656.2,234.2,352.5,69.4
West Virginia,1961,1850000,11085,4396,5426,1263,599.2,237.6,293.3,68.3
West Virginia,1962,1773000,12097,3837,6996,1264,682.3,216.4,394.6,71.3
West Virginia,1963,1778000,12503,4023,7164,1316,703.2,226.3,402.9,74
West Virginia,1964,1797000,13603,4818,7375,1410,757,268.1,410.4,78.5
West Virginia,1965,1812000,13435,4600,7577,1258,741.4,253.9,418.2,69.4
West Virginia,1966,1794000,15188,4651,9146,1391,846.6,259.3,509.8,77.5
West Virginia,1967,1798000,16681,5365,9745,1571,927.8,298.4,542,87.4
West Virginia,1968,1805000,19069,6313,11096,1660,1056.5,349.8,614.7,92
West Virginia,1969,1819000,18330,5870,10906,1554,1007.7,322.7,599.6,85.4
West Virginia,1970,1744237,21886,6777,13497,1612,1254.8,388.5,773.8,92.4
West Virginia,1971,1752000,22241,6792,13507,1942,1269.5,387.7,770.9,110.8
West Virginia,1972,1781000,23285,7356,13976,1953,1307.4,413,784.7,109.7
West Virginia,1973,1794000,24180,7459,14799,1922,1347.8,415.8,824.9,107.1
West Virginia,1974,1791000,29229,9883,17074,2272,1632,551.8,953.3,126.9
West Virginia,1975,1803000,35089,10656,22154,2279,1946.1,591,1228.7,126.4
West Virginia,1976,1821000,39480,10437,26568,2475,2168,573.1,1459,135.9
West Virginia,1977,1859000,39083,11106,24942,3035,2102.4,597.4,1341.7,163.3
West Virginia,1978,1860000,39104,12059,23776,3269,2102.4,648.3,1278.3,175.8
West Virginia,1979,1878000,40513,11959,24755,3799,2157.2,636.8,1318.2,202.3
West Virginia,1980,1930787,45719,14258,27606,3855,2367.9,738.5,1429.8,199.7
West Virginia,1981,1951000,47681,15122,28884,3675,2443.9,775.1,1480.5,188.4
West Virginia,1982,1948000,45514,13985,27962,3567,2336.4,717.9,1435.4,183.1
West Virginia,1983,1965000,44158,13455,27134,3569,2247.2,684.7,1380.9,181.6
West Virginia,1984,1952000,42313,12649,26296,3368,2167.7,648,1347.1,172.5
West Virginia,1985,1936000,40401,11972,25191,3238,2086.8,618.4,1301.2,167.3
West Virginia,1986,1919000,41301,11999,26055,3247,2152.2,625.3,1357.7,169.2
West Virginia,1987,1897000,38953,11450,24436,3067,2053.4,603.6,1288.1,161.7
West Virginia,1988,1884000,39703,11510,25147,3046,2107.4,610.9,1334.8,161.7
West Virginia,1989,1857000,41154,11635,26608,2911,2216.2,626.5,1432.8,156.8
West Virginia,1990,1793477,41855,11785,27310,2760,2333.7,657.1,1522.7,153.9
West Virginia,1991,1801000,44528,12009,29369,3150,2472.4,666.8,1630.7,174.9
West Virginia,1992,1812000,43455,11287,29200,2968,2398.2,622.9,1611.5,163.8
West Virginia,1993,1820000,42300,10904,28456,2940,2324.2,599.1,1563.5,161.5
West Virginia,1994,1822000,42136,10673,28189,3274,2312.6,585.8,1547.1,179.7
West Virginia,1995,1828000,41093,10329,27724,3040,2248,565,1516.6,166.3
West Virginia,1996,1826000,41510,9979,28300,3231,2273.3,546.5,1549.8,176.9
West Virginia,1997,1816000,40868,10647,26934,3287,2250.4,586.3,1483.1,181
West Virginia,1998,1811000,41627,11110,27127,3390,2298.6,613.5,1497.9,187.2
West Virginia,1999,1806928,42825,10303,28760,3762,2370,570.2,1591.7,208.2
West Virginia,2000,1808344,41344,9890,28139,3315,2286.3,546.9,1556.1,183.3
West Virginia,2001,1800975,41085,9601,28268,3216,2281.3,533.1,1569.6,178.6
West Virginia,2002,1804884,41099,9677,27524,3898,2277.1,536.2,1525,216
West Virginia,2003,1811440,42370,10498,28409,3463,2339,579.5,1568.3,191.2
West Virginia,2004,1812548,46326,10994,31566,3766,2555.8,606.5,1741.5,207.8
West Virginia,2005,1814083,47757,11334,32603,3820,2633,624.8,1797,211
West Virginia,2006,1818470,47941,11579,32305,4057,2636.3,636.7,1776.5,223.1
West Virginia,2007,1812035,45620,10822,31321,3477,2517.6,597.2,1728.5,191.9
West Virginia,2008,1814468,45971,10840,31967,3164,2533.6,597.4,1761.8,174.4
West Virginia,2009,1819777,46215,12005,31453,2757,2539.6,659.7,1728.4,151.5
West Virginia,2010,1854368,41301,10778,28104,2419,2227.2,581.2,1515.6,130.4
West Virginia,2011,1854908,39009,10245,26656,2108,2103,552.3,1437.1,113.6
West Virginia,2012,1856680,44500,11466,30800,2234,2396.8,617.6,1658.9,120.3
West Virginia,2013,1853595,39929,9908,28055,1966,2154.1,534.5,1513.5,106.1
West Virginia,2014,1850326,37648,8973,26779,1896,2034.7,484.9,1447.3,102.5
Wisconsin,1960,3951777,44009,7847,32035,4127,1113.7,198.6,810.6,104.4
Wisconsin,1961,4022000,46669,9021,34197,3451,1160.3,224.3,850.2,85.8
Wisconsin,1962,4092000,47038,8757,34041,4240,1149.5,214,831.9,103.6
Wisconsin,1963,4061000,53390,9584,38919,4887,1314.7,236,958.4,120.3
Wisconsin,1964,4107000,63348,11725,45756,5867,1542.4,285.5,1114.1,142.9
Wisconsin,1965,4144000,63934,11871,45701,6362,1542.8,286.5,1102.8,153.5
Wisconsin,1966,4161000,77055,14346,54736,7973,1851.8,344.8,1315.5,191.6
Wisconsin,1967,4189000,90556,18862,62703,8991,2161.8,450.3,1496.8,214.6
Wisconsin,1968,4213000,97134,21225,67312,8597,2305.6,503.8,1597.7,204.1
Wisconsin,1969,4233000,101909,21101,71330,9478,2407.5,498.5,1685.1,223.9
Wisconsin,1970,4417933,115584,23792,82178,9614,2616.2,538.5,1860.1,217.6
Wisconsin,1971,4476000,130780,28172,91837,10771,2921.8,629.4,2051.8,240.6
Wisconsin,1972,4520000,129024,28862,89642,10520,2854.5,638.5,1983.2,232.7
Wisconsin,1973,4569000,139878,32467,96953,10458,3061.5,710.6,2122,228.9
Wisconsin,1974,4566000,159843,38212,110395,11236,3500.7,836.9,2417.8,246.1
Wisconsin,1975,4607000,176165,42317,122794,11054,3823.9,918.5,2665.4,239.9
Wisconsin,1976,4609000,173437,38891,124275,10271,3763,843.8,2696.4,222.8
Wisconsin,1977,4651000,171245,39390,121588,10267,3681.9,846.9,2614.2,220.7
